id,title,text_sha256,status,evidence,note
s2129,The Dog Chooses Shade,a67c097b5272bc1d6f5a4a926c23c6ed01cdd732bb2f329a2c7299f44bfd11d0,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2130,A Slow Look at the Pond,8d5fe9ac2f21c8ca7ab3e9b2f8c49d74e84a86797dfa66177f3ac81ef58bdf5c,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2131,The Second Meeting Box,e504763c2f166854d139b3bf0ecf7fa1c090146daeea801d77ef90b62717a826,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2132,A Bus Stop with a Roof,1f6c0cf09cf607fe53ff0a9e940bda864ad4fb339f918a92113093df6586a728,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2133,A Quieter Hour,78f2c63f80840f3e0b04ce2f72a8fa8f6d5b2a22d379fc8e7824428d41db666a,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2134,The Shared Ball,3972ff431ebc5484a73c4e2e7ff00bf3edd7a750f4059dd317a0778832a76938,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2135,The Sign beside the Steps,b426dcc892b426404aaa3f5a0a459e6e45c906761c88eb98b40644afb0ae0b89,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2136,The Lunch with No Fork,cc78b653a979049588db30d5b3a5c52c09a46a1d8f88382ca3b38497166a5c1b,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2137,A Shelf for Small Things,58f2d1c47228f21552f0749711cdbb2d83e287a73997271b7ca0e74f3af80989,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2138,The Wrong Shopping Bag,f9ed8c76664a2dcafe9cce248c8ef14adfca06c155394e766a4407fb89afdd9e,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2139,One More Place at Dinner,ac9bd09f8756f3ac45276627f748a18795030088d5ea55b630fdf55fadd4b59c,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2140,The Alarm on Sunday,25a8f919571bb39b6565d7b5a153f3ee54f459ffef204f0dec5cf274a7b50c2b,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2141,The Spare Candle,221f6045aa2de0a3ef9aaad87509eddc871beab0335b64fb2786efa774c60c53,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2142,The Printer's Dirty Thumb,7d3600c5dde4dce763f5719033a891755ad011a15dc6e4c808f5dec59d31f10c,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2143,The Basket by the Ferry,befef12ac5953bd92d812628cb5429d05bf51b3fe08ce417c192cd8417882882,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2144,The School Slate,20194313ee5956364bfa12979f8ccd1aac688b8fa0dc67d5bcc59471f80c8cda,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2145,A Package without a Name,bdd8358a8237c80fb9f52e1574593232ad55212b2be825b8fa4daae4a0141a67,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2146,A Longer Paper Strip,6ac983112a3655ce5caba943d2ad19634f34233acc8192a3cc872bc3a0fb72e0,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2147,Counting the Bounces,5f42f25a953f4515b76f158ac2eecade7fb4517532d87208e1b2833a0b4e028d,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2148,The Cup with a Lid,8e187a370b577caa2ab1484c45535a5b4a8acd5969de79a9753d4ebdf7ef4382,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2149,A Magnet and a Box,10b974dbc5402cff41620ff5fd703c109fbabaef04a94704785c9bfbe466eaa0,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2150,The Bent Paper Plane,b012524b859d3e4e6633ed6c52999a44d51b1819b2ec963da36a83549f23b2d3,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2151,Meat beneath the Tree,02fc3c168f696729a689d75ac263d86c5a61986440a1fe97bd7eeed565b2cc05,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Fox and the Crow; simplified retelling and explicit interpretive commentary, not a quotation."
s2152,The Race past the Sleeping Hare,243ea5ac67d8600a52101e6a1e79e569e2be3ec35f74edfae8329661ca53d8ab,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Hare and the Tortoise; simplified retelling and explicit interpretive commentary, not a quotation."
s2153,The Dog's Second Dinner,fadc6a83e294f5bf8cf3c9dfef0c971b2345750875dcd171e761402b07b9e406,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Dog and the Shadow; simplified retelling and explicit interpretive commentary, not a quotation."
s2154,The Bell No Mouse Can Carry,5c6aaf93089bd8dbfcd43ac0c4068ceb1188cb1eb79939716ece1eb0ef8229be,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Mice in Council; simplified retelling and explicit interpretive commentary, not a quotation."
s2155,The Leaf That Carried an Ant,486f1265437e9b63eedb1c42c12bbb4b2f0b1580dbf3a87da5bb5e3130aa096a,primary-text-compared,https://www.gutenberg.org/files/21/21-h/21-h.htm,"Core sequence compared with Aesop: The Ant and the Dove; simplified retelling and explicit interpretive commentary, not a quotation."
s2156,The Sound in the Empty Room,310221c7f4bb34d2e4aaefda261501833aeeda79288cc6050addd7b2d220b1af,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2157,The Missing Cake Corner,bfcfe56abefe6c3d32142906a5dfdd2d4abc915e91dfdf1d2525aab6b469836d,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2158,Footprints toward the Shed,45c21ce781c3374e41d745d335eec096a054776ccc1308def6225c1b8de2ac5b,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2159,A Page That Whistles,b52ce9b94373524a3923677b1564fbe9910768ae60df31fdf87082e6fbbf6744,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2160,The Warm Bench Mystery,2a2b77bb101eb224989f18f9d9ae8d5f3388304adaf21eba9f42d12b67f111c8,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2161,The Platform on the Other Side,b83bd21207579698ba17873887ef2b326428743253bf7d7edb3137efe70d17c3,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2162,A Word on the Menu,3bdee6e4005301ff4bb113c60e9adf79127422f4b81b734eeea15c5928647510,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2163,The Museum's Small Door,1bac468fca83448defc2c4e66c69d07d8189a89b09773176c46ef8a5e52d21df,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2164,A Song from the Square,9ecb0ab85e21fd3e060f0128057b60c556a1c6e0bb76514508135bb1a54446f9,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2165,The Market Bag I Can Carry,221980a7b6674f0b0bef00173667cc98ba8c1c42df995f72af4aa6a01b6da65d,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2166,Nell's First Repair,7ab0275dce6100dafff8e1651c4e8dca910a3d4c4d00dca00515068864c9fcf0,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2167,The Driver Who Learned Names,f11cb3d436eb9c9d065d659810ff7d608a0554424a53c1ec1eb0fc4132635993,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2168,Iris and the Empty Stage,41d9d179044ad68c58d89a02cd962bfc9f71afe9826f5a9c6a202289f8ac68ef,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2169,A Gardener's First Winter,ec235207233bb0d0b9004301005a1110bb7918d31a21d9f2f3decf5615015895,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2170,The Girl Who Kept Receipts,ed05dd04297a46af1ee9ccac21aad4f45d546db3d15ccc71390e6882e73c20a0,authored-fiction-or-illustration,,"explicit-imagined-example: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2171,The Shop for Lost Echoes,cd8828b6e8840f6c2b55b5753abb61ec499d695c2ae1258d39c11639997a10d9,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2172,The Dragon's Small Apron,d2eab269f380ce44fb3fb3e07eb970f8c5f128accc7107316ee2f6e463ea1288,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2173,A Staircase for the Stars,778d55f4b225ef0092b7ac7539d99b43455aa419df4daf5cf6469f82bc09b744,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2174,The River's Forgotten Name,f369958a87fd9d24a2b6d18aa07a07b2205836a97d1b4c062afc865230f0e529,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2175,The Clock That Waited,255513921200fb67a6452c88a23e0a327d2a778f01cd6d4001ce3faaa3c55215,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2176,The Nest beyond the Glass,de354be7ad3a57ae20f4c4b3fe7b1fa844be32d7628a261ea5dd7d6f902c1b07,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2177,The Fallen Branch Survey,37f73378d65092210ca3576a4c3a21891bd9796a2c0711b045eca49a9ead1e90,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2178,The Patient Animal Sketch,63a52116c1eebc06803ad2c1d02a8c017055c5fdd0e9214f595a8b3cfa2545ef,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2179,Seeds in Separate Envelopes,f65e35fd67383b3bf8666da683186c51d96cb37facbbf06009cbc2fc09284ded,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
s2180,The Change in the Bird Count,3c3d4eed1b79075a6ab9dea56194689ee65c83d172d3333c0b62ec29765d8e5d,authored-fiction-or-illustration,,"fictional-vignette: authored illustrative narrative, not a report of a real event or study; outcomes limited to the narrated case."
