id,level,topic,title,metric_status,lexical_flags,editorial_result,action,evidence_terms,editorial_note
s1524,2,Nature and animals,The Owl Above the Farm,vocabulary-review,low-frequency,approved-after-review,retain-topic-vocabulary,owl; barn; daylight; hid; hunters,単一の頻度指標のみ超過。固有の動植物名・科学語・文化語など、題材の核となる語を反復または説明のある文脈で維持。
s1525,3,Nature and animals,The Crab That Changed Shells,vocabulary-review,low-frequency,approved-after-review,retain-topic-vocabulary,crab; shells; crabs; scarce,単一の頻度指標のみ超過。固有の動植物名・科学語・文化語など、題材の核となる語を反復または説明のある文脈で維持。
s1526,3,Nature and animals,The Frog Pond in Spring,vocabulary-review,low-frequency,approved-after-review,retain-topic-vocabulary,frogs; pond; hid; hunted,単一の頻度指標のみ超過。固有の動植物名・科学語・文化語など、題材の核となる語を反復または説明のある文脈で維持。
s1527,4,Nature and animals,The Hedge Between Two Fields,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1528,4,Nature and animals,The Salmon's Cold Stream,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1529,4,Nature and animals,Seeds in a Burned Meadow,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1530,4,Nature and animals,The Dolphin's Borrowed Sponge,vocabulary-review,low-frequency,approved-after-review,retain-topic-vocabulary,dolphin; beak; copied; sponge,単一の頻度指標のみ超過。固有の動植物名・科学語・文化語など、題材の核となる語を反復または説明のある文脈で維持。
s1531,9,Nature and animals,The Forest That Moved Uphill,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1532,10,Nature and animals,The Reef After the Heat Wave,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1533,1,Science,Where the Ice Cube Goes,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,children; disappear; happened; something,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1534,1,Science,The Seed Finds Down,vocabulary-review,low-frequency,approved-after-review,retain-topic-vocabulary,bent; jar; bean,単一の頻度指標のみ超過。固有の動植物名・科学語・文化語など、題材の核となる語を反復または説明のある文脈で維持。
s1535,1,Science,The Echo by the Wall,vocabulary-review,low-frequency,approved-after-review,retain-topic-vocabulary,clapped; clap; farther,単一の頻度指標のみ超過。固有の動植物名・科学語・文化語など、題材の核となる語を反復または説明のある文脈で維持。
s1536,2,Science,The Push of Two Magnets,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,matching; opposite; invisible; repeated; stronger; students; together,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1537,2,Science,Clouds from a Warm Cup,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1538,2,Science,The Shadow at Three Times,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1539,3,Science,The Egg in Salt Water,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1540,3,Science,The Warm Air Balloon Bag,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1541,3,Science,The Green Leaf Test,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1542,4,Science,The Slow Journey of a Continent,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1543,4,Science,The Memory of an Immune Cell,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,research; exposure; harmless; protection; biological; concrete; difficult; difficulty; examining; happened,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1544,5,Science,The Gene That Worked Differently,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1545,9,Science,The Error Bars Around a Result,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1546,10,Science,The Model That Predicted Too Well,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1547,1,World affairs,One Field for Two Schools,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,building; children; different; everyone; timetable; together,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1548,1,World affairs,Water Rules for Three Streets,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,families; everyone; returned,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1549,2,World affairs,The Library Opens Late,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1550,2,World affairs,The Bus Route Meeting,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1551,2,World affairs,Rules for the River Park,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1552,3,World affairs,Lunch for Every Child,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,families; teachers; children; combined; concrete; followed; happened; obstacle; practical; principle,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1553,4,World affairs,Words at the Health Desk,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,available; patients; translation; communication; concrete; different; district; followed; happened; instructions,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1554,4,World affairs,The Repair Label,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1555,4,World affairs,The Map of Public Trees,vocabulary-review,long-words,approved-after-review,retain-common-or-topic-words,communities; gardeners; interpret; planting; residents; situation; valuable; actually; combined; district,単一の長語率指標のみ超過。低頻度語率と極低頻度語率は基準内で、日常語または題材の理解に必要な語を文脈付きで維持。
s1556,4,World affairs,The Empty Shop Tax,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1557,5,World affairs,The Evening Care Cooperative,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1558,5,World affairs,The Flood Notice in Every Language,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1559,5,World affairs,The Market's Shared Cold Room,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1560,5,World affairs,The Night Train Trial,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1561,5,World affairs,The Community Solar Roof,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1562,7,World affairs,The Translation Budget,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1563,9,World affairs,The Public Algorithm Register,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1564,9,World affairs,The Carbon Border Debate,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1565,10,World affairs,The Right to Leave a Platform,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1566,8,Mystery and adventure,The Cipher in the Tide Tables,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1567,8,Mystery and adventure,The Locked Room at Platform Nine,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1568,8,Mystery and adventure,The Collector's Missing Provenance,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
s1569,8,Mystery and adventure,The Signal Beyond North Ridge,within-guardrails,,pass,no-further-change,,Level別の語彙・構文ガードレール内。
